# time totalContactTime
3850.6000 485163.0000
3851.7000 485301.6000
3852.8000 485440.2000
3853.9000 485578.8000
3855.0000 485717.4000
3856.1000 485856.0000
3857.2000 485994.6000
3858.3000 486133.2000
3859.4000 486271.8000
3860.5000 486410.4000
3861.6000 486549.0000
3862.7000 486687.6000
3863.8000 486826.2000
3864.9000 486964.8000
3866.0000 487103.4000
3867.1000 487242.0000
3868.2000 487380.6000
3869.3000 487519.2000
3870.4000 487657.8000
3871.5000 487796.4000
3872.6000 487935.0000
3873.7000 488073.6000
3874.8000 488212.2000
3875.9000 488350.8000
3877.0000 488489.4000
3878.1000 488628.0000
3879.2000 488766.6000
3880.3000 488905.2000
3881.4000 489043.8000
3882.5000 489182.4000
3883.6000 489321.0000
3884.7000 489459.6000
3885.8000 489598.2000
3886.9000 489736.8000
3888.0000 489875.4000
3889.1000 490014.0000
3890.2000 490152.6000
3891.3000 490291.2000
3892.4000 490429.8000
3893.5000 490568.4000
3894.6000 490707.0000
3895.7000 490845.6000
3896.8000 490984.2000
3897.9000 491122.8000
3899.0000 491261.4000
3900.1000 491400.0000
3901.2000 491538.6000
3902.3000 491677.2000
3903.4000 491815.8000
3904.5000 491954.4000
3905.6000 492093.0000
3906.7000 492231.6000
3907.8000 492370.2000
3908.9000 492508.8000
3910.0000 492647.4000
3911.1000 492786.0000
3912.2000 492924.6000
3913.3000 493063.2000
3914.4000 493201.8000
3915.5000 493340.4000
3916.6000 493479.0000
3917.7000 493617.6000
3918.8000 493756.2000
3919.9000 493894.8000
3921.0000 494033.4000
3922.1000 494172.0000
3923.2000 494310.6000
3924.3000 494449.2000
3925.4000 494587.8000
3926.5000 494726.4000
3927.6000 494865.0000
3928.7000 495003.6000
3929.8000 495142.2000
3930.9000 495280.8000
3932.0000 495419.4000
3933.1000 495558.0000
3934.2000 495696.6000
3935.3000 495835.2000
3936.4000 495973.8000
3937.5000 496112.4000
3938.6000 496251.0000
3939.7000 496389.6000
3940.8000 496528.2000
3941.9000 496666.8000
3943.0000 496805.4000
3944.1000 496944.0000
3945.2000 497082.6000
3946.3000 497221.2000
3947.4000 497359.8000
3948.5000 497498.4000
3949.6000 497637.0000
3950.7000 497775.6000
3951.8000 497914.2000
3952.9000 498052.8000
3954.0000 498191.4000
3955.1000 498330.0000
3956.2000 498468.6000
3957.3000 498607.2000
3958.4000 498745.8000
3959.5000 498884.4000
3960.6000 499023.0000
3961.7000 499161.6000
3962.8000 499300.2000
3963.9000 499438.8000
3965.0000 499577.4000
3966.1000 499716.0000
3967.2000 499854.6000
3968.3000 499993.2000
3969.4000 500131.8000
3970.5000 500270.4000
3971.6000 500409.0000
3972.7000 500547.6000
3973.8000 500686.2000
3974.9000 500824.8000
3976.0000 500963.4000
3977.1000 501102.0000
3978.2000 501240.6000
3979.3000 501379.2000
3980.4000 501517.8000
3981.5000 501656.4000
3982.6000 501795.0000
3983.7000 501933.6000
3984.8000 502072.2000
3985.9000 502210.8000
3987.0000 502349.4000
3988.1000 502488.0000
3989.2000 502626.6000
3990.3000 502765.2000
3991.4000 502903.8000
3992.5000 503042.4000
3993.6000 503181.0000
3994.7000 503319.6000
3995.8000 503458.2000
3996.9000 503596.8000
3998.0000 503735.4000
3999.1000 503874.0000
